id,name,type,lat,lon,address,doctor_count,phone,source
hospital:JDQ4MTYyMiM3MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ5MiQyNjE4MzIjNDEjJDEjJDgjJDgz,서광병원,종합병원,35.1325949,126.8557303,"광주광역시 서구 금화로59번길 6,  (금호동)",24,062-600-8000,건강보험심사평가원_병원정보서비스_v2
hospital:JDQ4MTYyMiM3MSMkMSMkMCMkODkkMzgxMzUxIzExIyQyIyQzIyQwMCQyNjEyMjIjNTEjJDEjJDYjJDgz,서남대학교병원,종합병원,35.1447273,126.9150205,"광주광역시 동구 천변우로 415,  (불로동)",0,062-224-0671,건강보험심사평가원_병원정보서비스_v2
hospital:JDQ4MTYyMiM2MSMkMSMkMiMkODkkMzgxMzUxIzExIyQxIyQzIyQ4OSQ0NjE0ODEjNDEjJDEjJDgjJDgz,서산중앙병원,종합병원,36.7810108,126.5034636,"충청남도 서산시 수석산업로 5, (수석동)",42,041-661-1000,건강보험심사평가원_병원정보서비스_v2
hospital:JDQ4MTYyMiM4MSMkMSMkNCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4OSQzNjEwMDIjNDEjJDEjJDgjJDgz,서울산보람병원,종합병원,35.5597987,129.1210036,"울산광역시 울주군 삼남읍 중평로 53, 서울산보람병원",23,052-255-7114,건강보험심사평가원_병원정보서비스_v2
hospital:JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQxMyQyNjE0ODEjNzEjJDEjJDgjJDgz,서울성심병원,종합병원,37.5843076,127.0497296,"서울특별시 동대문구 왕산로 259, 서울성심병원 (청량리동)",38,02-966-1616,건강보험심사평가원_병원정보서비스_v2
hospital:JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4OSQyNjE0ODEjODEjJDEjJDYjJDgz,서울적십자병원,종합병원,37.5671805,126.9669974,"서울특별시 종로구 새문안로 9, 적십자병원 (평동)",42,02-2002-8000,건강보험심사평가원_병원정보서비스_v2
hospital:JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4OSQyNjE4MzIjNTEjJDEjJDYjJDgz,서울특별시 동부병원,종합병원,37.5753681,127.0313409,"서울특별시 동대문구 무학로 124, (용두동)",30,02-920-9114,건강보험심사평가원_병원정보서비스_v2
hospital:JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ5OSQzNjE0ODEjODEjJDEjJDYjJDgz,서울특별시보라매병원,종합병원,37.4934414,126.9239058,"서울특별시 동작구 보라매로5길 20, (신대방동)",276,02-870-2114,건강보험심사평가원_병원정보서비스_v2
hospital:JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQyIyQ3IyQwMCQzNjE4MzIjNzEjJDEjJDgjJDgz,서울특별시서남병원,종합병원,37.5120195,126.8331531,"서울특별시 양천구 신정이펜1로 20, (신정동)",51,1566-6688,건강보험심사평가원_병원정보서비스_v2
hospital:JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQyIyQ3IyQwMCQyNjEyMjIjNjEjJDEjJDgjJDgz,서울특별시서울의료원,종합병원,37.6132762,127.0978309,"서울특별시 중랑구 신내로 156, (신내동)",222,02-2276-7000,건강보험심사평가원_병원정보서비스_v2
hospital:JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ2MiQyNjE4MzIjNDEjJDEjJDgjJDgz,서울현대병원,종합병원,37.6402555,127.0285199,"서울특별시 강북구 도봉로 374, (번동, 서울현대병원)",19,1588-6853,건강보험심사평가원_병원정보서비스_v2
hospital:JDQ4MTYyMiM3MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQxMyQyNjEyMjIjNzEjJDEjJDgjJDgz,선한병원,종합병원,35.1615964,126.8869934,"광주광역시 서구 무진대로 975-0, (광천동)",19,062-466-1000,건강보험심사평가원_병원정보서비스_v2
hospital:JDQ4MTYyMiM3MSMkMSMkMCMkODkkMzgxMzUxIzExIyQyIyQzIyQwMCQyNjE4MzIjNDEjJDEjJDgjJDgz,성가롤로병원,종합병원,34.9647333,127.5437073,"전라남도 순천시 순광로 221,  (조례동)",104,061-720-2000,건강보험심사평가원_병원정보서비스_v2
hospital:JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQyIyQ3IyQwMCQzNjEyMjIjNjEjJDEjJDAjJDgz,성남시의료원,종합병원,37.4449939,127.1390646,"경기도 성남시 수정구 수정로171번길 10, 성남시의료원 (태평동)",64,031-738-7000,건강보험심사평가원_병원정보서비스_v2
hospital:JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQzNjE4MzIjNjEjJDEjJDAjJDgz,성남중앙병원,종합병원,37.4528497,127.1619932,"경기도 성남시 중원구 산성대로476번길 12, (금광동)",24,031-743-3000,건강보험심사평가원_병원정보서비스_v2
hospital:JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ5MiQyNjEyMjIjODEjJDEjJDYjJDgz,성심의료재단강동성심병원,종합병원,37.5359971,127.135378,"서울특별시 강동구 성안로 150, (길동)",245,02-2224-2114,건강보험심사평가원_병원정보서비스_v2
hospital:JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQyIyQzIyQwMCQ0NjEwMDIjNzEjJDEjJDgjJDgz,성애의료재단 성애병원,종합병원,37.5120274,126.9225003,"서울특별시 영등포구 여의대방로53길 22, (신길동, 성애병원)",57,02-840-7114,건강보험심사평가원_병원정보서비스_v2
hospital:JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ3OSQzNjEwMDIjODEjJDEjJDYjJDgz,세란병원,종합병원,37.5751835,126.9574606,"서울특별시 종로구 통일로 256, (무악동)",53,02-737-0181,건강보험심사평가원_병원정보서비스_v2
hospital:JDU4MTI3MSM1MSMkMSMkNCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQyNjEwMDIjNDEjJDEjJDgjJDgz,세종여주병원,종합병원,37.301484,127.6253003,"경기도 여주시 청심로 39, 세종여주병원 (하동)",25,031-880-7700,건강보험심사평가원_병원정보서비스_v2
hospital:JDQ4MTYyMiM2MSMkMSMkMiMkODkkMzgxMzUxIzExIyQxIyQzIyQ2MiQyNjEwMDIjNjEjJDEjJDQjJDgz,세종충남대학교병원,종합병원,36.5195133,127.2579427,"세종특별자치시 보듬7로 20, 세종충남대학교병원 (도담동)",128,1800-3114,건강보험심사평가원_병원정보서비스_v2
hospital:JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ3OSQzNjE0ODEjNjEjJDEjJDgjJDgz,순천의료재단 성남정병원,종합병원,37.4398589,127.1290046,"경기도 성남시 수정구 수정로 76, 지하3~9층 (수진동)",25,031-750-6000,건강보험심사평가원_병원정보서비스_v2
hospital:JDQ4MTYyMiM3MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ5OSQzNjEwMDIjNDEjJDEjJDgjJDgz,순천중앙병원,종합병원,34.9514574,127.4844458,"전라남도 순천시 장명로 5,  (장천동)",12,061-749-5000,건강보험심사평가원_병원정보서비스_v2
hospital:JDQ4MTYyMiM4MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ2MiQzNjE0ODEjNDEjJDEjJDgjJDgz,순천향대학교 부속 구미병원,종합병원,36.1029182,128.3827377,"경상북도 구미시 1공단로 179,  (공단동)",91,054-468-9114,건강보험심사평가원_병원정보서비스_v2
hospital:JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ5OSQyNjEyMjIjNTEjJDEjJDIjJDgz,순천향대학교 부속 서울병원,종합병원,37.533804,127.0042579,"서울특별시 용산구 대사관로 59, (한남동)",382,02-709-9114,건강보험심사평가원_병원정보서비스_v2
hospital:JDQ4MTYyMiM2MSMkMSMkMiMkODkkMzgxMzUxIzExIyQxIyQzIyQ5OSQ0NjEwMDIjNjEjJDEjJDgjJDgz,순천향대학교부속 천안병원,종합병원,36.8027381,127.1358588,"충청남도 천안시 동남구 순천향6길 31,  5동 (봉명동,순천향대학교병원)",372,041-570-2114,건강보험심사평가원_병원정보서비스_v2
hospital:JDQ4MTYyMiM3MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3MiQyNjEyMjIjODEjJDEjJDIjJDgz,신가병원,종합병원,35.1774148,126.8296527,"광주광역시 광산구 목련로 316,  (신가동)",23,062-610-8100,건강보험심사평가원_병원정보서비스_v2
hospital:JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ5OSQzNjE0ODEjNjEjJDEjJDQjJDgz,씨엠병원,종합병원,37.5188597,126.9041862,"서울특별시 영등포구 영등포로36길 13, (영등포동4가, 충무병원)",26,02-2678-0001,건강보험심사평가원_병원정보서비스_v2
hospital:JDQ4MTYyMiM2MSMkMSMkMiMkODkkMzgxMzUxIzExIyQyIyQzIyQwMCQzNjE0ODEjNTEjJDEjJDIjJDgz,아산충무병원,종합병원,36.7792647,127.0198062,"충청남도 아산시 문화로 381,  (모종동)",68,041-536-6666,건강보험심사평가원_병원정보서비스_v2
hospital:JDQ4MTYyMiM4MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4OSQyNjEwMDIjNjEjJDEjJDAjJDgz,안동성소병원,종합병원,36.5672422,128.7228172,"경상북도 안동시 서동문로 99,  (금곡동)",48,054-850-8114,건강보험심사평가원_병원정보서비스_v2
hospital:JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQyIyQ3IyQwMCQyNjEyMjIjNDEjJDEjJDgjJDgz,안성성모병원,종합병원,37.0062179,127.2709213,"경기도 안성시 시장길 58, (서인동)",29,031-675-6007,건강보험심사평가원_병원정보서비스_v2
hospital:JDQ4MTYyMiM4MSMkMSMkNCMkODkkMzgxMzUxIzExIyQxIyQzIyQ5MiQyNjEyMjIjNDEjJDEjJDQjJDgz,양산성모병원,종합병원,35.4063625,129.1645144,"경상남도 양산시 서창로 59, (명동)",16,1600-7582,건강보험심사평가원_병원정보서비스_v2
hospital:JDQ4MTYyMiM4MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ2MiQzNjE4MzIjNjEjJDEjJDQjJDgz,에스포항병원,종합병원,36.0348843,129.3314538,"경상북도 포항시 남구 희망대로 352,  (이동)",48,054-289-9000,건강보험심사평가원_병원정보서비스_v2
hospital:JDQ4MTYyMiM3MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ2MiQzNjE4MzIjNDEjJDEjJDgjJDgz,여수전남병원,종합병원,34.7450673,127.7280181,"전라남도 여수시 좌수영로 49,  (광무동)",50,061-640-7128,건강보험심사평가원_병원정보서비스_v2
hospital:JDQ4MTYyMiM3MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ3OSQyNjEyMjIjODEjJDEjJDIjJDgz,여천전남병원,종합병원,34.7690278,127.6542286,"전라남도 여수시 무선로 95,  (선원동)",46,061-690-6000,건강보험심사평가원_병원정보서비스_v2
hospital:JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ2MiQyNjE4MzIjNDEjJDEjJDgjJDgz,연세대학교 의과대학 용인세브란스병원,종합병원,37.270805,127.1485144,"경기도 용인시 기흥구 동백죽전대로 363, (중동)",248,1899-1004,건강보험심사평가원_병원정보서비스_v2
hospital:JDQ4MTYyMiM4MSMkMSMkNCMkODkkMzgxMzUxIzExIyQxIyQzIyQ2MiQyNjE4MzIjNjEjJDEjJDgjJDgz,연세에스병원,종합병원,35.1547267,128.6983467,"경상남도 창원시 진해구 해원로32번길 13, (이동)",16,055-548-7700,건강보험심사평가원_병원정보서비스_v2
hospital:JDQ4MTYyMiM3MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQ0NjE0ODEjNDEjJDEjJDgjJDgz,영광종합병원,종합병원,35.2844615,126.4989779,"전라남도 영광군 영광읍 와룡로 3, (영광읍)",24,061-350-8091,건강보험심사평가원_병원정보서비스_v2
hospital:JDQ4MTYyMiM4MSMkMSMkMCMkODkkMzgxMzUxIzExIyQyIyQzIyQwMCQyNjE4MzIjNjEjJDEjJDQjJDgz,영남대학교의과대학부속영천병원,종합병원,35.957285,128.913212,"경상북도 영천시 오수1길 10, (오수동)",17,054-338-9000,건강보험심사평가원_병원정보서비스_v2
hospital:JDQ4MTAxMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3MiQyNjE4MzIjNjEjJDEjJDQjJDgz,영도병원,종합병원,35.0922416,129.0405236,"부산광역시 영도구 태종로 85, (대교동2가)",31,051-414-8101,건강보험심사평가원_병원정보서비스_v2
hospital:JDQ4MTYyMiM4MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3MiQyNjEwMDIjNTEjJDEjJDYjJDgz,영주적십자병원,종합병원,36.8252688,128.6039024,"경상북도 영주시 대학로 327-0, 영주적십자병원",18,054-630-0100,건강보험심사평가원_병원정보서비스_v2
hospital:JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQxMyQzNjEyMjIjNDEjJDEjJDgjJDgz,오산한국병원,종합병원,37.1412709,127.0753662,"경기도 오산시 밀머리로1번길 16, (원동)",48,031-379-8300,건강보험심사평가원_병원정보서비스_v2
hospital:JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ3OSQzNjE4MzIjNDEjJDEjJDgjJDgz,온누리병원,종합병원,37.6027927,126.6543363,"인천광역시 서구 완정로 199, 199",21,032-567-6200,건강보험심사평가원_병원정보서비스_v2
hospital:JDQ4MTYyMiM1MSMkMSMkNCMkODkkMzgxMzUxIzExIyQxIyQzIyQ5OSQyNjE4MzIjNDEjJDEjJDQjJDgz,온재병원,종합병원,38.1980014,128.5783901,"강원특별자치도 속초시 중앙로 11-0, 속초보광병원",18,033-639-8500,건강보험심사평가원_병원정보서비스_v2
hospital:JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQyIyQ3IyQwMCQzNjE0ODEjNTEjJDEjJDIjJDgz,우리들병원,종합병원,37.5620454,126.7963265,"서울특별시 강서구 하늘길 70, (과해동)",20,02-2660-7500,건강보험심사평가원_병원정보서비스_v2
hospital:JDQ4MTYyMiM3MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQxMyQ0NjE0ODEjNjEjJDEjJDgjJDgz,운암한국병원,종합병원,35.1850041,126.8696693,"광주광역시 북구 북문대로 191,  (운암동)",22,062-608-8000,건강보험심사평가원_병원정보서비스_v2
hospital:JDQ4MTYyMiM4MSMkMSMkNCMkODkkMzgxMzUxIzExIyQyIyQzIyQwMCQyNjEyMjIjNDEjJDEjJDgjJDgz,울산병원,종합병원,35.5462648,129.3231103,"울산광역시 남구 월평로171번길 13, (신정동)",53,052-259-5000,건강보험심사평가원_병원정보서비스_v2
hospital:JDQ4MTYyMiM4MSMkMSMkNCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4MiQ0NjEwMDIjNDEjJDEjJDQjJDgz,울산엘리야병원,종합병원,35.6288626,129.3505372,"울산광역시 북구 호계로 285, (호계동)",20,052-290-2100,건강보험심사평가원_병원정보서비스_v2
hospital:JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ5MiQyNjE4MzIjNTEjJDEjJDIjJDgz,원광대학교 산본병원,종합병원,37.3594127,126.9336147,"경기도 군포시 산본로 321, (산본동)",47,031-390-2300,건강보험심사평가원_병원정보서비스_v2
hospital:JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ5OSQzNjEwMDIjODEjJDEjJDYjJDgz,의료법인 갈렌의료재단 박병원,종합병원,37.0482657,127.0570008,"경기도 평택시 송탄로 33, (장당동)",26,031-666-2600,건강보험심사평가원_병원정보서비스_v2
hospital:JDQ4MTYyMiM1MSMkMSMkNCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQ0NjEwMDIjNjEjJDEjJDAjJDgz,의료법인 강릉동인병원,종합병원,37.77435,128.90735,"강원특별자치도 강릉시 강릉대로419번길 42-0,  (포남동)",38,033-650-6161,건강보험심사평가원_병원정보서비스_v2
hospital:JDQ4MTYyMiM4MSMkMSMkNCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQzNjE0ODEjNjEjJDEjJDQjJDgz,의료법인 거붕 백병원,종합병원,34.8736094,128.6261659,"경상남도 거제시 계룡로5길 14, (상동동)",30,055-733-0000,건강보험심사평가원_병원정보서비스_v2
hospital:JDQ4MTYyMiM1MSMkMSMkOCMkODkkMzgxMzUxIzExIyQxIyQzIyQ5OSQyNjE4MzIjNTEjJDEjJDYjJDgz,의료법인 건명의료재단 중앙제일병원,종합병원,36.8585629,127.4404044,"충청북도 진천군 진천읍 중앙북로 36-0, 진천성모병원",24,043-533-1711,건강보험심사평가원_병원정보서비스_v2
hospital:JDQ4MTAxMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ2MiQzNjEwMDIjNjEjJDEjJDAjJDgz,의료법인 광혜의료재단 광혜병원,종합병원,35.2070104,129.0711482,"부산광역시 동래구 충렬대로 96, (온천동, 광혜병원)",24,051-503-2111,건강보험심사평가원_병원정보서비스_v2
hospital:JDQ4MTYyMiM4MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ2MiQ0NjE0ODEjNTEjJDEjJDYjJDgz,의료법인 근원의료재단 경산중앙병원,종합병원,35.8088799,128.7401912,"경상북도 경산시 경안로 11,  (백천동)",33,053-715-0100,건강보험심사평가원_병원정보서비스_v2
hospital:JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQyIyQ3IyQwMCQyNjEwMDIjNTEjJDEjJDYjJDgz,의료법인 남촌의료재단 시화병원,종합병원,37.3499313,126.7369422,"경기도 시흥시 군자천로 381, 시화병원 (정왕동)",81,031-1811-7000,건강보험심사평가원_병원정보서비스_v2
hospital:JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4OSQ0NjE0ODEjNDEjJDEjJDQjJDgz,의료법인 녹산의료재단동수원병원,종합병원,37.2780648,127.0345486,"경기도 수원시 팔달구 중부대로 165, (우만동)",78,031-210-0114,건강보험심사평가원_병원정보서비스_v2
hospital:JDQ4MTYyMiM4MSMkMSMkNCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4OSQyNjEyMjIjNjEjJDEjJDgjJDgz,의료법인 대우의료재단대우병원,종합병원,34.8712995,128.7216517,"경상남도 거제시 두모길 16-16, (두모동)",25,055-680-8114,건강보험심사평가원_병원정보서비스_v2
hospital:JDU4MTI3MSM1MSMkMSMkNCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQyNjEyMjIjNDEjJDEjJDQjJDgz,의료법인 덕산의료재단 수원덕산병원,종합병원,37.2586103,126.9743992,"경기도 수원시 권선구 서부로 1674, (고색동)",53,031-686-2000,건강보험심사평가원_병원정보서비스_v2
hospital:JDQ4MTYyMiM4MSMkMSMkNCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQ0NjE0ODEjODEjJDEjJDIjJDgz,의료법인 동강의료재단 동강병원,종합병원,35.553426,129.3019631,"울산광역시 중구 태화로 239, (태화동)",85,052-241-1114,건강보험심사평가원_병원정보서비스_v2
hospital:JDQ4MTYyMiM4MSMkMSMkNCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4MiQzNjE0ODEjODEjJDEjJDYjJDgz,의료법인 동강의료재단 동천동강병원,종합병원,35.568536,129.3504382,"울산광역시 중구 외솔큰길 215, (남외동, 동천동강병원)",22,052-702-3114,건강보험심사평가원_병원정보서비스_v2
hospital:JDQ4MTYyMiM1MSMkMSMkNCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4OSQyNjE0ODEjODEjJDEjJDIjJDgz,의료법인 동해동인병원,종합병원,37.5299417,129.1074625,"강원특별자치도 동해시 하평로 26, (평릉동)",18,033-530-0114,건강보험심사평가원_병원정보서비스_v2
hospital:JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4MiQyNjE4MzIjNjEjJDEjJDQjJDgz,의료법인 록향의료재단 신천연합병원,종합병원,37.4445152,126.7894932,"경기도 시흥시 복지로 57, 복지로 61, 2층 (대야동)",24,031-310-6300,건강보험심사평가원_병원정보서비스_v2
hospital:JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQyIyQ3IyQwMCQ0NjEwMDIjODEjJDEjJDYjJDgz,의료법인 명인의료재단 화홍병원,종합병원,37.2601268,126.9639084,"경기도 수원시 권선구 호매실로90번길 98, (호매실동)",65,031-278-0119,건강보험심사평가원_병원정보서비스_v2
hospital:JDQ4MTYyMiM1MSMkMSMkOCMkODkkMzgxMzUxIzExIyQxIyQzIyQ5OSQyNjEyMjIjNjEjJDEjJDQjJDgz,의료법인 명지의료재단 명지병원,종합병원,37.1634681,128.2339509,"충청북도 제천시 내토로 991-0, 의료법인명지의료재단명지병원",35,043-640-8114,건강보험심사평가원_병원정보서비스_v2
hospital:JDQ4MTYyMiM4MSMkMSMkNCMkODkkMzgxMzUxIzExIyQxIyQzIyQ5MiQyNjEwMDIjNDEjJDEjJDgjJDgz,의료법인 문병욱의료재단 진주고려병원,종합병원,35.1784915,128.0920864,"경상남도 진주시 동진로 2, (칠암동, 진주고려병원)",40,055-751-2500,건강보험심사평가원_병원정보서비스_v2
hospital:JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3MiQyNjEyMjIjNDEjJDEjJDQjJDgz,의료법인 박애의료재단 박애병원,종합병원,36.9930636,127.0890756,"경기도 평택시 평택2로20번길 3, (평택동)",20,031-652-2121,건강보험심사평가원_병원정보서비스_v2
hospital:JDQ4MTYyMiM2MSMkMSMkMiMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQzNjEyMjIjNzEjJDEjJDgjJDgz,의료법인 백제병원,종합병원,36.1921929,127.0944739,"충청남도 논산시 시민로294번길 14,  (취암동)",51,041-733-2191,건강보험심사평가원_병원정보서비스_v2
hospital:JDQ4MTYyMiM4MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4MiQyNjE0ODEjNTEjJDEjJDIjJDgz,의료법인 서명의료재단 세명종합병원,종합병원,35.8263331,128.7371689,"경상북도 경산시 경안로 208, (중방동)",38,053-819-8800,건강보험심사평가원_병원정보서비스_v2
hospital:JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQxMyQyNjEwMDIjNDEjJDEjJDgjJDgz,의료법인 석경의료재단 센트럴병원,종합병원,37.3369084,126.7281267,"경기도 시흥시 공단1대로 237, (정왕동, 센트럴 병원)",42,031-8041-3000,건강보험심사평가원_병원정보서비스_v2
hospital:JDQ4MTYyMiM4MSMkMSMkNCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3MiQzNjE4MzIjNjEjJDEjJDgjJDgz,의료법인 성념의료재단맑은샘병원,종합병원,34.8978348,128.6437581,"경상남도 거제시 연초면 거제대로 4477, (연초면)",15,055-731-1240,건강보험심사평가원_병원정보서비스_v2
hospital:JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ5OSQyNjEwMDIjNjEjJDEjJDgjJDgz,의료법인 성수의료재단 인천백병원,종합병원,37.4817037,126.6458376,"인천광역시 동구 샛골로 214- , (송림동)",28,032-765-7070,건강보험심사평가원_병원정보서비스_v2
hospital:JDQ4MTAxMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4MiQ0NjE0ODEjNTEjJDEjJDYjJDgz,의료법인 센텀의료재단 센텀종합병원,종합병원,35.1668299,129.1144194,"부산광역시 수영구 수영로679번길 8, (광안동)",61,051-750-5000,건강보험심사평가원_병원정보서비스_v2
hospital:JDQ4MTYyMiM4MSMkMSMkNCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3MiQ0NjEwMDIjNTEjJDEjJDIjJDgz,의료법인 송은의료재단 울산시티병원,종합병원,35.5828446,129.3590343,"울산광역시 북구 산업로 1007, (연암동)",53,052-280-9000,건강보험심사평가원_병원정보서비스_v2
hospital:JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ5OSQyNjEyMjIjNjEjJDEjJDAjJDgz,의료법인 양진의료재단 평택성모병원,종합병원,37.0084186,127.0743334,"경기도 평택시 평택로 284, (세교동)",74,031-1800-8800,건강보험심사평가원_병원정보서비스_v2
hospital:JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ4OSQ0NjEwMDIjNjEjJDEjJDAjJDgz,의료법인 영동의료재단 의정부백병원,종합병원,37.7453263,127.0622375,"경기도 의정부시 금신로 322, (신곡동)",23,031-856-8111,건강보험심사평가원_병원정보서비스_v2
hospital:JDQ4MTYyMiM2MSMkMSMkMiMkODkkMzgxMzUxIzExIyQxIyQzIyQ5OSQzNjEwMDIjNTEjJDEjJDYjJDgz,의료법인 영서의료재단 천안충무병원,종합병원,36.7974082,127.1314943,"충청남도 천안시 서북구 다가말3길 8,  (쌍용동)",73,041-570-7555,건강보험심사평가원_병원정보서비스_v2
hospital:JDQ4MTYyMiM2MSMkMSMkMiMkODkkMzgxMzUxIzExIyQyIyQzIyQwMCQ0NjEwMDIjNTEjJDEjJDYjJDgz,의료법인 영제 의료재단 엔케이세종병원,종합병원,36.4796231,127.2622579,"세종특별자치시 한누리대로 161, 세종시 NK리움힐 상가 1~8층 (나성동)",18,044-850-7700,건강보험심사평가원_병원정보서비스_v2
hospital:JDQ4MTYyMiM2MSMkMSMkMiMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQ0NjEwMDIjNDEjJDEjJDgjJDgz,의료법인 영훈의료재단 대전선병원,종합병원,36.3360669,127.4104139,"대전광역시 중구 목중로 29, (목동)",72,042-220-8114,건강보험심사평가원_병원정보서비스_v2
hospital:JDQ4MTYyMiM2MSMkMSMkMiMkODkkMzgxMzUxIzExIyQxIyQzIyQ2MiQyNjE0ODEjNzEjJDEjJDgjJDgz,의료법인 예당의료재단 예산종합병원,종합병원,36.6910744,126.8379717,"충청남도 예산군 예산읍 금오대로 94, (예산읍)",12,041-330-4000,건강보험심사평가원_병원정보서비스_v2
hospital:JDQ4MTYyMiM2MSMkMSMkNiMkODkkMzgxMzUxIzExIyQxIyQzIyQ5OSQyNjEyMjIjNTEjJDEjJDIjJDgz,의료법인 오성의료재단 동군산병원,종합병원,35.9774829,126.737162,"전북특별자치도 군산시 조촌로 149,  (조촌동)",56,063-440-0300,건강보험심사평가원_병원정보서비스_v2
hospital:JDQ4MTAxMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4MiQyNjEwMDIjNjEjJDEjJDgjJDgz,의료법인 온그룹의료재단 온병원,종합병원,35.1574359,129.0504284,"부산광역시 부산진구 가야대로 719, ,767,721,본관 지하3~11층 전부,12층 일부,13~14층 전부,15층 일부,신관 1층, 9층 일부 (당감동)",74,051-607-0114,건강보험심사평가원_병원정보서비스_v2
